bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
446875,1007,HB4001,4,Passed,2014-12-31,"Civil rights; public records; statewide standards for freedom of information act costs; modify. Amends secs. 4, 5 & 10 of 1976 PA 442 (MCL 15.234 et seq.).","Civil rights; public records; statewide standards for freedom of information act costs; modify. Amends secs. 4, 5 & 10 of 1976 PA 442 (MCL 15.234 et seq.).",0,,2014-12-31,"Assigned Pa 563'14 With Immediate Effect 2014 Addenda",https://legiscan.com/MI/bill/HB4001/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4001
656130,1007,SR0175,4,Passed,2014-09-11,"A resolution to commemorate the 225th Anniversary of the United States Marshals Service and recognizing September 24, 2014, as U.S. Marshals Day.","A resolution to commemorate the 225th Anniversary of the United States Marshals Service and recognizing September 24, 2014, as U.S. Marshals Day.",0,,2014-09-11,Adopted,https://legiscan.com/MI/bill/SR0175/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0175
656126,1007,SR0176,4,Passed,2014-09-11,"A resolution to commemorate September 2014 as Childhood Cancer Awareness Month in the state of Michigan.","A resolution to commemorate September 2014 as Childhood Cancer Awareness Month in the state of Michigan.",0,,2014-09-11,Adopted,https://legiscan.com/MI/bill/SR0176/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0176
656133,1007,SR0177,4,Passed,2014-09-11,"A resolution designating September 11-17, 2014, as Michigan Patriot Week.","A resolution designating September 11-17, 2014, as Michigan Patriot Week.",0,,2014-09-11,Adopted,https://legiscan.com/MI/bill/SR0177/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0177
656131,1007,SR0178,1,Introduced,2014-09-11,"A resolution to encourage Michigan animal shelters and pounds to adopt a ""no-kill"" philosophy in dealing with homeless pets.","A resolution to encourage Michigan animal shelters and pounds to adopt a ""no-kill"" philosophy in dealing with homeless pets.",897,"Senate Agriculture And Bioeconomy",2014-09-11,"Referred To Committee On Agriculture",https://legiscan.com/MI/bill/SR0178/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0178
656224,1007,SR0179,4,Passed,2014-09-11,"A resolution to oppose the current proposal to designate the northern long-eared bat as a threatened or endangered species.","A resolution to oppose the current proposal to designate the northern long-eared bat as a threatened or endangered species.",0,,2014-09-11,Adopted,https://legiscan.com/MI/bill/SR0179/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0179
656645,1007,SR0180,4,Passed,2014-09-17,"A resolution designating October 2014 as Breast Cancer Awareness Month in the state of Michigan.","A resolution designating October 2014 as Breast Cancer Awareness Month in the state of Michigan.",0,,2014-09-17,"Entire Membership Of The Senate And Lieutenant Governor Named Co-sponsors",https://legiscan.com/MI/bill/SR0180/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0180
657540,1007,SR0181,1,Introduced,2014-09-24,"A resolution to urge the Congress of the United States to reauthorize federally-provided terrorism reinsurance for insurers.","A resolution to urge the Congress of the United States to reauthorize federally-provided terrorism reinsurance for insurers.",1785,"Senate Insurance",2014-09-24,"Referred To Committee On Insurance",https://legiscan.com/MI/bill/SR0181/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0181
657713,1007,SR0182,4,Passed,2014-10-01,"A resolution to declare September 29 - October 5, 2014, as French-Canadian Heritage Week in the state of Michigan.","A resolution to declare September 29 - October 5, 2014, as French-Canadian Heritage Week in the state of Michigan.",0,,2014-10-01,Adopted,https://legiscan.com/MI/bill/SR0182/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0182
657714,1007,SR0183,4,Passed,2014-10-01,"A resolution recognizing the friendship and partnership between Michigan and the Republic of Turkey.","A resolution recognizing the friendship and partnership between Michigan and the Republic of Turkey.",0,,2014-10-01,Adopted,https://legiscan.com/MI/bill/SR0183/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0183
657740,1007,SR0184,4,Passed,2014-10-02,"A resolution designating October 4, 2014, as Buy Nearby Get Caught Blue-Handed Day in the state of Michigan.","A resolution designating October 4, 2014, as Buy Nearby Get Caught Blue-Handed Day in the state of Michigan.",0,,2014-10-02,Adopted,https://legiscan.com/MI/bill/SR0184/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0184
657736,1007,SR0185,4,Passed,2014-10-02,"A resolution to proclaim October 16, 2014, as Dr. Abraham Nemeth Day in the state of Michigan.","A resolution to proclaim October 16, 2014, as Dr. Abraham Nemeth Day in the state of Michigan.",0,,2014-10-02,Adopted,https://legiscan.com/MI/bill/SR0185/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0185
657884,1007,SR0186,4,Passed,2014-10-22,"A resolution to commemorate October 2014 as Youth Justice Awareness Month in the state of Michigan.","A resolution to commemorate October 2014 as Youth Justice Awareness Month in the state of Michigan.",0,,2014-10-22,Adopted,https://legiscan.com/MI/bill/SR0186/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0186
658179,1007,SR0187,4,Passed,2014-10-22,"A resolution to urge the Federal Energy Regulatory Commission to reverse its recent acceptance of the Midcontinent Independent System Operator’s proposed system support resource cost allocation tariff that would allocate approximately 99.5 percent of costs to utility customers in Michigan’s Upper Peninsula and to divide the costs in a more equitable manner.","A resolution to urge the Federal Energy Regulatory Commission to reverse its recent acceptance of the Midcontinent Independent System Operator’s proposed system support resource cost allocation tariff that would allocate approximately 99.5 percent of costs to utility customers in Michigan’s Upper Peninsula and to divide the costs in a more equitable manner.",0,,2014-10-22,Adopted,https://legiscan.com/MI/bill/SR0187/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0187
659981,1007,SR0188,4,Passed,2014-11-12,"A resolution to recognize November 13, 2014, as Automobile Heritage Day in the state of Michigan.","A resolution to recognize November 13, 2014, as Automobile Heritage Day in the state of Michigan.",0,,2014-11-12,Adopted,https://legiscan.com/MI/bill/SR0188/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0188
660023,1007,SR0189,4,Passed,2014-11-13,"A resolution requesting the Congress of the United States to prohibit the U.S. Postal Service from closing or consolidating the mail processing and distribution center in Lansing, Michigan.","A resolution requesting the Congress of the United States to prohibit the U.S. Postal Service from closing or consolidating the mail processing and distribution center in Lansing, Michigan.",0,,2014-11-13,Adopted,https://legiscan.com/MI/bill/SR0189/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0189
660004,1007,SR0190,4,Passed,2014-11-13,"A resolution recognizing November 9-15, 2014, as National Nurse Practitioner Week in the state of Michigan.","A resolution recognizing November 9-15, 2014, as National Nurse Practitioner Week in the state of Michigan.",0,,2014-11-13,Adopted,https://legiscan.com/MI/bill/SR0190/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0190
660014,1007,SR0191,4,Passed,2014-11-13,"A resolution to congratulate the Kirtland's Warbler Recovery Team for their service and commitment to the conservation of the jack pine and Kirtland's warbler.","A resolution to congratulate the Kirtland's Warbler Recovery Team for their service and commitment to the conservation of the jack pine and Kirtland's warbler.",0,,2014-11-13,Adopted,https://legiscan.com/MI/bill/SR0191/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0191
661097,1007,SR0192,4,Passed,2014-12-02,"A resolution to memorialize the Congress of the United States to stop the U.S. Postal Service from closing and consolidating the mail processing center in Kingsford, Michigan.","A resolution to memorialize the Congress of the United States to stop the U.S. Postal Service from closing and consolidating the mail processing center in Kingsford, Michigan.",0,,2014-12-02,Adopted,https://legiscan.com/MI/bill/SR0192/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0192
661089,1007,SR0193,4,Passed,2014-12-02,"A resolution of tribute for the Honorable Roger Kahn.","A resolution of tribute for the Honorable Roger Kahn.",0,,2014-12-02,"Entire Membership Of The Senate And Lieutenant Governor Named Co-sponsors",https://legiscan.com/MI/bill/SR0193/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0193
662055,1007,SR0194,4,Passed,2014-12-09,"A resolution of tribute for the Honorable John Pappageorge.","A resolution of tribute for the Honorable John Pappageorge.",0,,2014-12-09,"Entire Membership Of The Senate And Lieutenant Governor Named Co-sponsors",https://legiscan.com/MI/bill/SR0194/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0194
662083,1007,SR0195,4,Passed,2014-12-10,"A resolution in honor and remembrance of the service of Deputy Grant William Whitaker.","A resolution in honor and remembrance of the service of Deputy Grant William Whitaker.",0,,2014-12-10,"Entire Membership Of The Senate And Lieutenant Governor Named Co-sponsors",https://legiscan.com/MI/bill/SR0195/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0195
662558,1007,SR0196,4,Passed,2014-12-10,"A resolution of tribute for the Honorable Bruce Caswell.","A resolution of tribute for the Honorable Bruce Caswell.",0,,2014-12-10,"Entire Membership Of The Senate And Lieutenant Governor Named Co-sponsors",https://legiscan.com/MI/bill/SR0196/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0196
662555,1007,SR0197,4,Passed,2014-12-10,"A resolution to urge the Detroit Tigers to retire the jersey numbers of Alan Stuart Trammel and Louis Rodman Whitaker, Jr.","A resolution to urge the Detroit Tigers to retire the jersey numbers of Alan Stuart Trammel and Louis Rodman Whitaker, Jr.",0,,2014-12-10,Adopted,https://legiscan.com/MI/bill/SR0197/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0197
662660,1007,SR0198,4,Passed,2014-12-11,"A resolution of tribute for Carol Morey Viventi.","A resolution of tribute for Carol Morey Viventi.",0,,2014-12-11,"Entire Membership Of The Senate And Lieutenant Governor Named Co-sponsors",https://legiscan.com/MI/bill/SR0198/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0198
662829,1007,SR0199,4,Passed,2014-12-11,"A resolution of tribute for the Honorable John Moolenaar.","A resolution of tribute for the Honorable John Moolenaar.",0,,2014-12-11,"Entire Membership Of The Senate And Lieutenant Governor Named Co-sponsors",https://legiscan.com/MI/bill/SR0199/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0199
662972,1007,SR0200,4,Passed,2014-12-17,"A resolution of tribute for the Honorable Carl M. Levin.","A resolution of tribute for the Honorable Carl M. Levin.",0,,2014-12-17,Adopted,https://legiscan.com/MI/bill/SR0200/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0200
663070,1007,SR0201,4,Passed,2014-12-17,"A resolution of tribute for the Honorable John D. Dingell, Jr.","A resolution of tribute for the Honorable John D. Dingell, Jr.",0,,2014-12-17,Adopted,https://legiscan.com/MI/bill/SR0201/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0201
663380,1007,SR0202,4,Passed,2014-12-16,"A resolution of tribute for the Honorable Glenn S. Anderson.","A resolution of tribute for the Honorable Glenn S. Anderson.",0,,2014-12-16,"Entire Membership Of The Senate And Lieutenant Governor Named Co-sponsors",https://legiscan.com/MI/bill/SR0202/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0202
663691,1007,SR0203,4,Passed,2014-12-16,"A resolution of tribute for the Honorable Howard Walker.","A resolution of tribute for the Honorable Howard Walker.",0,,2014-12-16,"Entire Membership Of The Senate And Lieutenant Governor Named Co-sponsors",https://legiscan.com/MI/bill/SR0203/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0203
663701,1007,SR0204,4,Passed,2014-12-17,"A resolution of tribute for the Honorable Michael F. Cavanagh.","A resolution of tribute for the Honorable Michael F. Cavanagh.",0,,2014-12-17,Adopted,https://legiscan.com/MI/bill/SR0204/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0204
663422,1007,SR0205,4,Passed,2014-12-17,"A resolution to endorse the nomination of Minoru Yasui for a 2015 Presidential Medal of Freedom.","A resolution to endorse the nomination of Minoru Yasui for a 2015 Presidential Medal of Freedom.",0,,2014-12-17,Adopted,https://legiscan.com/MI/bill/SR0205/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0205
663507,1007,SR0206,4,Passed,2014-12-17,"A resolution of tribute for the Honorable Mark C. Jansen.","A resolution of tribute for the Honorable Mark C. Jansen.",0,,2014-12-17,"Entire Membership Of The Senate And Lieutenant Governor Named Co-sponsors",https://legiscan.com/MI/bill/SR0206/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0206
663412,1007,SR0207,4,Passed,2014-12-17,"A resolution of tribute for the Honorable Tupac A. Hunter.","A resolution of tribute for the Honorable Tupac A. Hunter.",0,,2014-12-17,"Entire Membership Of The Senate And Lieutenant Governor Named Co-sponsors",https://legiscan.com/MI/bill/SR0207/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0207
663391,1007,SR0208,4,Passed,2014-12-18,"A resolution of tribute for the Honorable Randy Richardville.","A resolution of tribute for the Honorable Randy Richardville.",0,,2014-12-18,"Entire Membership Of The Senate And Lieutenant Governor Named Co-sponsors",https://legiscan.com/MI/bill/SR0208/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0208
663640,1007,SR0209,4,Passed,2014-12-17,"A resolution to urge the Governor to increase the energy efficiency of current and future state buildings by using bio-based, low carbon-intensity building materials and by requiring that state buildings meet standards from a credible green building rating system that gives equal weight to forest certification programs.","A resolution to urge the Governor to increase the energy efficiency of current and future state buildings by using bio-based, low carbon-intensity building materials and by requiring that state buildings meet standards from a credible green building rating system that gives equal weight to forest certification programs.",0,,2014-12-17,Adopted,https://legiscan.com/MI/bill/SR0209/2013,http://legislature.mi.gov/doc.aspx?2014-SR-0209
