bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
224250,114,HB4001,1,Introduced,2011-01-13,"Michigan business tax; surcharge; surcharge tax; repeal. Repeals sec. 281 of 2007 PA 36 (MCL 208.1281).","Michigan business tax; surcharge; surcharge tax; repeal. Repeals sec. 281 of 2007 PA 36 (MCL 208.1281).",825,"House Tax Policy",2011-01-18,"Printed Bill Filed 01/14/2011",https://legiscan.com/MI/bill/HB4001/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4001
336575,114,SB0505,2,Engrossed,2012-05-08,"Health; medical marihuana; qualification for designation as primary caregiver; establish. Amends sec. 6 of 2008 IL 1 (MCL 333.26426).","Health; medical marihuana; qualification for designation as primary caregiver; establish. Amends sec. 6 of 2008 IL 1 (MCL 333.26426).",0,,2012-05-08,"Passed By 3/4 Vote Roll Call # 313 Yeas 35 Nays 2 Excused 1 Not Voting 0",https://legiscan.com/MI/bill/SB0505/2011,http://legislature.mi.gov/doc.aspx?2011-SB-0505
336541,114,SB0506,1,Introduced,2011-06-21,"Health; medical marihuana; ""bona fide physician-patient relationship"" for purposes of medical marihuana law; clarify. Amends 2008 IL 1 (MCL 333.26421 - 333.26430) by adding sec. 3a.","Health; medical marihuana; ""bona fide physician-patient relationship"" for purposes of medical marihuana law; clarify. Amends 2008 IL 1 (MCL 333.26421 - 333.26430) by adding sec. 3a.",839,"Senate Health Policy",2011-06-21,"Referred To Committee On Health Policy",https://legiscan.com/MI/bill/SB0506/2011,http://legislature.mi.gov/doc.aspx?2011-SB-0506
336537,114,SB0507,4,Passed,2011-10-12,"Natural resources; other; Michigan geological survey; transfer to western Michigan university. Amends secs. 60101, 60102, 60104, 60105, 60106, 60107 & 60108 of 1994 PA 451 (MCL 324.60101 et seq.) & repeals sec. 50 of 1846 RS 60 (MCL 322.350) & sec. 60103 of 1994 PA 451 (MCL 324.60103).","Natural resources; other; Michigan geological survey; transfer to western Michigan university. Amends secs. 60101, 60102, 60104, 60105, 60106, 60107 & 60108 of 1994 PA 451 (MCL 324.60101 et seq.) & repeals sec. 50 of 1846 RS 60 (MCL 322.350) & sec. 60103 of 1994 PA 451 (MCL 324.60103).",0,,2011-10-12,"Assigned Pa 0167'11 With Immediate Effect",https://legiscan.com/MI/bill/SB0507/2011,http://legislature.mi.gov/doc.aspx?2011-SB-0507
336547,114,SB0508,4,Passed,2011-12-28,"Natural resources; nonnative species; federal ballast water standard; require advisory council to recommend. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding secs. 41401 & 41411. TIE BAR WITH: SB 0509'11, SB 0510'11","Natural resources; nonnative species; federal ballast water standard; require advisory council to recommend. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding secs. 41401 & 41411. TIE BAR WITH: SB 0509'11, SB 0510'11",0,,2011-12-28,"Assigned Pa 0284'11 With Immediate Effect",https://legiscan.com/MI/bill/SB0508/2011,http://legislature.mi.gov/doc.aspx?2011-SB-0508
336570,114,SB0509,4,Passed,2011-12-28,"Natural resources; nonnative species; aquatic invasive species advisory council; create, and require recommendations on DEQ AIS management plan. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding pt. 414. TIE BAR WITH: SB 0508'11, SB 0510'11","Natural resources; nonnative species; aquatic invasive species advisory council; create, and require recommendations on DEQ AIS management plan. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding pt. 414. TIE BAR WITH: SB 0508'11, SB 0510'11",0,,2011-12-28,"Assigned Pa 0285'11 With Immediate Effect",https://legiscan.com/MI/bill/SB0509/2011,http://legislature.mi.gov/doc.aspx?2011-SB-0509
336632,114,SB0510,4,Passed,2011-12-28,"Natural resources; nonnative species; aquatic invasive species introduction through trade pathways; require advisory council to recommend laws to prevent. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding secs. 41409, 41413 & 41415 & repeals (See bill). TIE BAR WITH: SB 0508'11, SB 0509'11","Natural resources; nonnative species; aquatic invasive species introduction through trade pathways; require advisory council to recommend laws to prevent. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding secs. 41409, 41413 & 41415 & repeals (See bill). TIE BAR WITH: SB 0508'11, SB 0509'11",0,,2011-12-28,"Assigned Pa 0286'11 With Immediate Effect",https://legiscan.com/MI/bill/SB0510/2011,http://legislature.mi.gov/doc.aspx?2011-SB-0510
336532,114,SB0511,1,Introduced,2011-06-21,"Insurance; producers; insurance on portable electronic devices; regulate. Creates new act. TIE BAR WITH: SB 0512'11","Insurance; producers; insurance on portable electronic devices; regulate. Creates new act. TIE BAR WITH: SB 0512'11",1785,"Senate Insurance",2011-06-21,"Referred To Committee On Insurance",https://legiscan.com/MI/bill/SB0511/2011,http://legislature.mi.gov/doc.aspx?2011-SB-0511
336557,114,SB0512,1,Introduced,2011-06-21,"Insurance; producers; sale of portable electronics insurance; regulate as limited lines insurance. Amends sec. 1201 of 1956 of 218 (MCL 500.1201). TIE BAR WITH: SB 0511'11","Insurance; producers; sale of portable electronics insurance; regulate as limited lines insurance. Amends sec. 1201 of 1956 of 218 (MCL 500.1201). TIE BAR WITH: SB 0511'11",1785,"Senate Insurance",2011-06-21,"Referred To Committee On Insurance",https://legiscan.com/MI/bill/SB0512/2011,http://legislature.mi.gov/doc.aspx?2011-SB-0512
336931,114,SB0513,1,Introduced,2011-06-22,"Civil procedure; foreclosure; judicial foreclosure; require for certain residential mortgages. Amends secs. 3201 & 3240 of 1961 PA 236 (MCL 600.3201 & 600.3240) & adds sec. 3117.","Civil procedure; foreclosure; judicial foreclosure; require for certain residential mortgages. Amends secs. 3201 & 3240 of 1961 PA 236 (MCL 600.3201 & 600.3240) & adds sec. 3117.",830,"Senate Banking & Financial Institutions",2011-06-22,"Referred To Committee On Banking And Financial Institutions",https://legiscan.com/MI/bill/SB0513/2011,http://legislature.mi.gov/doc.aspx?2011-SB-0513
336997,114,SB0514,1,Introduced,2011-06-22,"Insurance; no-fault; low-cost automobile insurance pilot program; provide for. Amends secs. 3104, 3107, 3114 & 3115 of 1956 PA 218 (MCL 500.3104 et seq.) & adds ch. 32A.","Insurance; no-fault; low-cost automobile insurance pilot program; provide for. Amends secs. 3104, 3107, 3114 & 3115 of 1956 PA 218 (MCL 500.3104 et seq.) & adds ch. 32A.",1785,"Senate Insurance",2011-06-22,"Referred To Committee On Insurance",https://legiscan.com/MI/bill/SB0514/2011,http://legislature.mi.gov/doc.aspx?2011-SB-0514
336708,114,SB0515,4,Passed,2012-04-17,"Property; conveyances; transfer of certain state fair property to Michigan fast track land bank authority; provide for. Creates land transfer act. TIE BAR WITH: HB 4803'11","Property; conveyances; transfer of certain state fair property to Michigan fast track land bank authority; provide for. Creates land transfer act. TIE BAR WITH: HB 4803'11",0,,2012-04-17,"Assigned Pa 0074'12 With Immediate Effect",https://legiscan.com/MI/bill/SB0515/2011,http://legislature.mi.gov/doc.aspx?2011-SB-0515
337062,114,SB0516,2,Engrossed,2011-11-29,"Vehicles; agricultural equipment; definition of modified agriculture vehicle; create, and provide an exception from certain weight requirements. Amends secs. 627, 688, 722 & 801 of 1949 PA 300 (MCL 257.627 et seq.) & adds sec. 30c.","Vehicles; agricultural equipment; definition of modified agriculture vehicle; create, and provide an exception from certain weight requirements. Amends secs. 627, 688, 722 & 801 of 1949 PA 300 (MCL 257.627 et seq.) & adds sec. 30c.",0,,2012-12-11,"Notice Given To Discharge Committee",https://legiscan.com/MI/bill/SB0516/2011,http://legislature.mi.gov/doc.aspx?2011-SB-0516
336985,114,SB0517,1,Introduced,2011-06-22,"Taxation; tobacco; cigarette tax; modify. Amends secs. 7 & 12 of 1993 PA 327 (MCL 205.427 & 205.432).","Taxation; tobacco; cigarette tax; modify. Amends secs. 7 & 12 of 1993 PA 327 (MCL 205.427 & 205.432).",837,"Senate Finance",2011-06-22,"Referred To Committee On Finance",https://legiscan.com/MI/bill/SB0517/2011,http://legislature.mi.gov/doc.aspx?2011-SB-0517
337228,114,SB0518,1,Introduced,2011-06-23,"Higher education; education programs; education programs for counselors, social workers, and psychologists; prohibit discrimination against students for sincerely held religious beliefs. Creates new act.","Higher education; education programs; education programs for counselors, social workers, and psychologists; prohibit discrimination against students for sincerely held religious beliefs. Creates new act.",834,"Senate Education",2011-06-23,"Referred To Committee On Education",https://legiscan.com/MI/bill/SB0518/2011,http://legislature.mi.gov/doc.aspx?2011-SB-0518
337284,114,SB0519,1,Introduced,2011-06-23,"Income tax; deductions; pension tax; eliminate limitations and restrictions. Amends sec. 10 of 1967 PA 281 (MCL 206.30).","Income tax; deductions; pension tax; eliminate limitations and restrictions. Amends sec. 10 of 1967 PA 281 (MCL 206.30).",1786,"Senate Reforms, Restructuring And Reinventing",2011-06-23,"Referred To Committee On Reforms, Restructuring And Reinventing",https://legiscan.com/MI/bill/SB0519/2011,http://legislature.mi.gov/doc.aspx?2011-SB-0519
337272,114,SB0520,1,Introduced,2011-06-23,"Income tax; deductions; limitation and restrictions on pension income and social security benefits; modify. Amends sec. 30 of 1967 PA 281 (MCL 206.30).","Income tax; deductions; limitation and restrictions on pension income and social security benefits; modify. Amends sec. 30 of 1967 PA 281 (MCL 206.30).",1786,"Senate Reforms, Restructuring And Reinventing",2011-06-23,"Referred To Committee On Reforms, Restructuring And Reinventing",https://legiscan.com/MI/bill/SB0520/2011,http://legislature.mi.gov/doc.aspx?2011-SB-0520
337190,114,SB0521,1,Introduced,2011-06-23,"Legislature; apportionment; redistricting of senate and house of representatives; provide for. Amends secs. 5 & 6 of 2001 PA 116 (MCL 4.2005 & 4.2006); adds secs. 1a & 2a & repeals secs. 1 & 2 of 2001 PA 116 (MCL 4.2001 & 4.2002).","Legislature; apportionment; redistricting of senate and house of representatives; provide for. Amends secs. 5 & 6 of 2001 PA 116 (MCL 4.2005 & 4.2006); adds secs. 1a & 2a & repeals secs. 1 & 2 of 2001 PA 116 (MCL 4.2001 & 4.2002).",2627,"Senate Redistricting",2011-06-23,"Referred To Committee On Redistricting",https://legiscan.com/MI/bill/SB0521/2011,http://legislature.mi.gov/doc.aspx?2011-SB-0521
337195,114,SB0522,4,Passed,2011-10-20,"Law enforcement; law enforcement information network (LEIN); access to law enforcement information network (LEIN) by department of human services; allow under certain circumstances. Amends sec. 4 of 1974 PA 163 (MCL 28.214). TIE BAR WITH: HB 4721'11","Law enforcement; law enforcement information network (LEIN); access to law enforcement information network (LEIN) by department of human services; allow under certain circumstances. Amends sec. 4 of 1974 PA 163 (MCL 28.214). TIE BAR WITH: HB 4721'11",0,,2011-10-20,"Assigned Pa 0199'11 With Immediate Effect",https://legiscan.com/MI/bill/SB0522/2011,http://legislature.mi.gov/doc.aspx?2011-SB-0522
337257,114,SB0523,1,Introduced,2011-06-23,"Health; abortion; performance of an abortion after fetus has completed 19 weeks of gestation; require only in a hospital that has neonatal unit. Amends sec. 17515 of 1978 PA 368 (MCL 333.17515) & adds sec. 17015a.","Health; abortion; performance of an abortion after fetus has completed 19 weeks of gestation; require only in a hospital that has neonatal unit. Amends sec. 17515 of 1978 PA 368 (MCL 333.17515) & adds sec. 17015a.",839,"Senate Health Policy",2011-06-23,"Referred To Committee On Health Policy",https://legiscan.com/MI/bill/SB0523/2011,http://legislature.mi.gov/doc.aspx?2011-SB-0523
337616,114,SB0524,1,Introduced,2011-06-28,"Torts; other; ""Good Samaritan"" law; expand to include certified lifeguards. Amends 1963 PA 17 (MCL 691.1501 - 691.1507) by adding sec. 6.","Torts; other; ""Good Samaritan"" law; expand to include certified lifeguards. Amends 1963 PA 17 (MCL 691.1501 - 691.1507) by adding sec. 6.",842,"Senate Judiciary",2011-06-28,"Referred To Committee On Judiciary",https://legiscan.com/MI/bill/SB0524/2011,http://legislature.mi.gov/doc.aspx?2011-SB-0524
337650,114,SB0525,4,Passed,2012-02-29,"Weapons; licensing; renewal of concealed pistol license before expiration date of existing license; allow under certain circumstances and specify expiration date for renewed license. Amends sec. 5l of 1927 PA 372 (MCL 28.425l).","Weapons; licensing; renewal of concealed pistol license before expiration date of existing license; allow under certain circumstances and specify expiration date for renewed license. Amends sec. 5l of 1927 PA 372 (MCL 28.425l).",0,,2012-02-29,"Assigned Pa 0032'12 With Immediate Effect",https://legiscan.com/MI/bill/SB0525/2011,http://legislature.mi.gov/doc.aspx?2011-SB-0525
337679,114,SB0526,1,Introduced,2011-06-28,"Employment security; benefits; computation and charging of unemployment benefits; modify for continuing employer. Amends 1936 (Ex Sess) PA 1 (MCL 421.1 - 421.75) by adding sec. 27c.","Employment security; benefits; computation and charging of unemployment benefits; modify for continuing employer. Amends 1936 (Ex Sess) PA 1 (MCL 421.1 - 421.75) by adding sec. 27c.",1788,"Senate Economic Development",2011-06-28,"Referred To Committee On Economic Development",https://legiscan.com/MI/bill/SB0526/2011,http://legislature.mi.gov/doc.aspx?2011-SB-0526
337692,114,SB0527,1,Introduced,2011-06-28,"Employment security; employers; definition of seasonal employment; revise. Amends sec. 27 of 1936 (Ex Sess) PA 1 (MCL 421.27).","Employment security; employers; definition of seasonal employment; revise. Amends sec. 27 of 1936 (Ex Sess) PA 1 (MCL 421.27).",1788,"Senate Economic Development",2011-06-28,"Referred To Committee On Economic Development",https://legiscan.com/MI/bill/SB0527/2011,http://legislature.mi.gov/doc.aspx?2011-SB-0527
337731,114,SB0528,4,Passed,2012-05-03,"Environmental protection; underground storage tanks; liability and cleanup procedures; modify. Amends secs. 21301a, 21304a, 21304b, 21307, 21307a, 21309a, 21310a, 21314a, 21315, 21316, 21316a & 21320 of 1994 PA 451 (MCL 324.21301a et seq.) & adds secs. 21304c, 21304d, 21323a, 21323b, 21323c, 21323d, 21323e, 21323f, 21323g, 21323h, 21323i, 21323j, 21323k, 21323l, 21323m, 21325 & 21334. TIE BAR WITH: SB 0529'11, SB 0530'11, SB 0531'11, SB 0532'11, SB 0533'11","Environmental protection; underground storage tanks; liability and cleanup procedures; modify. Amends secs. 21301a, 21304a, 21304b, 21307, 21307a, 21309a, 21310a, 21314a, 21315, 21316, 21316a & 21320 of 1994 PA 451 (MCL 324.21301a et seq.) & adds secs. 21304c, 21304d, 21323a, 21323b, 21323c, 21323d, 21323e, 21323f, 21323g, 21323h, 21323i, 21323j, 21323k, 21323l, 21323m, 21325 & 21334. TIE BAR WITH: SB 0529'11, SB 0530'11, SB 0531'11, SB 0532'11, SB 0533'11",0,,2012-05-03,"Assigned Pa 0108'12 With Immediate Effect",https://legiscan.com/MI/bill/SB0528/2011,http://legislature.mi.gov/doc.aspx?2011-SB-0528
337638,114,SB0529,4,Passed,2012-05-03,"Environmental protection; underground storage tanks; liability and cleanup procedures; modify. Amends sec. 20114e of 1994 PA 451 (MCL 324.20114e) & adds secs. 21332 & 21333. TIE BAR WITH: SB 0528'11, SB 0530'11, SB 0531'11, SB 0532'11, SB 0533'11","Environmental protection; underground storage tanks; liability and cleanup procedures; modify. Amends sec. 20114e of 1994 PA 451 (MCL 324.20114e) & adds secs. 21332 & 21333. TIE BAR WITH: SB 0528'11, SB 0530'11, SB 0531'11, SB 0532'11, SB 0533'11",0,,2012-05-03,"Assigned Pa 0109'12 With Immediate Effect",https://legiscan.com/MI/bill/SB0529/2011,http://legislature.mi.gov/doc.aspx?2011-SB-0529
337621,114,SB0530,4,Passed,2012-05-03,"Environmental protection; underground storage tanks; liability and cleanup procedures; modify. Amends secs. 21308a, 21311a & 21312a of 1994 PA 451 (MCL 324.21308a et seq.). TIE BAR WITH: SB 0528'11, SB 0529'11, SB 0531'11, SB 0532'11, SB 0533'11","Environmental protection; underground storage tanks; liability and cleanup procedures; modify. Amends secs. 21308a, 21311a & 21312a of 1994 PA 451 (MCL 324.21308a et seq.). TIE BAR WITH: SB 0528'11, SB 0529'11, SB 0531'11, SB 0532'11, SB 0533'11",0,,2012-05-03,"Assigned Pa 0110'12 With Immediate Effect",https://legiscan.com/MI/bill/SB0530/2011,http://legislature.mi.gov/doc.aspx?2011-SB-0530
