bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
86852,36,HB4001,1,Introduced,2009-01-22,"Income tax; property tax credit; income qualifier phaseout and amount of credit; eliminate and increase. Amends secs. 520 & 522 of 1967 PA 281 (MCL 206.520 & 206.522).","Income tax; property tax credit; income qualifier phaseout and amount of credit; eliminate and increase. Amends secs. 520 & 522 of 1967 PA 281 (MCL 206.520 & 206.522).",825,"House Tax Policy",2009-01-27,"Printed Bill Filed 01/23/2009",https://legiscan.com/MI/bill/HB4001/2009,http://legislature.mi.gov/doc.aspx?2009-HB-4001
89302,36,SB0479,1,Introduced,2009-04-28,"Corrections; parole; requirement for parole board to annually review prisoners subject to deportation; provide for. Amends sec. 34 of 1953 PA 232 (MCL 791.234).","Corrections; parole; requirement for parole board to annually review prisoners subject to deportation; provide for. Amends sec. 34 of 1953 PA 232 (MCL 791.234).",842,"Senate Judiciary",2009-04-28,"Referred To Committee On Judiciary",https://legiscan.com/MI/bill/SB0479/2009,http://legislature.mi.gov/doc.aspx?2009-SB-0479
89303,36,SB0480,4,Passed,2009-10-06,"Michigan business tax; other; distribution of revenue collected into school aid fund; modify. Amends sec. 515 of 2007 PA 36 (MCL 208.1515).","Michigan business tax; other; distribution of revenue collected into school aid fund; modify. Amends sec. 515 of 2007 PA 36 (MCL 208.1515).",0,,2009-10-06,"Assigned Pa 0106'09 With Immediate Effect",https://legiscan.com/MI/bill/SB0480/2009,http://legislature.mi.gov/doc.aspx?2009-SB-0480
89304,36,SB0481,1,Introduced,2009-04-28,"Insurance; health care corporations; coverage for orally administered cancer chemotherapy; provide for. Amends 1980 PA 350 (MCL 550.1101 - 550.1704) by adding sec. 416e.","Insurance; health care corporations; coverage for orally administered cancer chemotherapy; provide for. Amends 1980 PA 350 (MCL 550.1101 - 550.1704) by adding sec. 416e.",833,"Senate Economic Development & Regulatory Reform",2009-04-28,"Referred To Committee On Economic Development And Regulatory Reform",https://legiscan.com/MI/bill/SB0481/2009,http://legislature.mi.gov/doc.aspx?2009-SB-0481
89305,36,SB0482,1,Introduced,2009-04-28,"Insurance; health; coverage for orally administered cancer chemotherapy; provide for. Amends 1956 PA 218 (MCL 500.100 - 500.8302) by adding sec. 3406s.","Insurance; health; coverage for orally administered cancer chemotherapy; provide for. Amends 1956 PA 218 (MCL 500.100 - 500.8302) by adding sec. 3406s.",833,"Senate Economic Development & Regulatory Reform",2009-04-28,"Referred To Committee On Economic Development And Regulatory Reform",https://legiscan.com/MI/bill/SB0482/2009,http://legislature.mi.gov/doc.aspx?2009-SB-0482
89306,36,SB0483,4,Passed,2009-07-15,"Natural resources; hunting; participation license for bear and bobcat hunting when using dogs during hunt; clarify. Amends secs. 43523, 43528 & 43531 of 1994 PA 451 (MCL 324.43523 et seq.).","Natural resources; hunting; participation license for bear and bobcat hunting when using dogs during hunt; clarify. Amends secs. 43523, 43528 & 43531 of 1994 PA 451 (MCL 324.43523 et seq.).",0,,2009-07-15,"Assigned Pa 0070'09 With Immediate Effect",https://legiscan.com/MI/bill/SB0483/2009,http://legislature.mi.gov/doc.aspx?2009-SB-0483
89307,36,SB0484,4,Passed,2010-05-20,"Disabilities; other; fees for licensing interpreters; deposit in division on deafness fund. Amends 1982 PA 204 (MCL 393.501 - 393.509) by adding sec. 8f. TIE BAR WITH: HB 5672'09","Disabilities; other; fees for licensing interpreters; deposit in division on deafness fund. Amends 1982 PA 204 (MCL 393.501 - 393.509) by adding sec. 8f. TIE BAR WITH: HB 5672'09",0,,2010-05-20,"Assigned Pa 0074'10 With Immediate Effect",https://legiscan.com/MI/bill/SB0484/2009,http://legislature.mi.gov/doc.aspx?2009-SB-0484
89308,36,SB0485,1,Introduced,2009-04-29,"Transportation; other; requirement for gasoline to contain 2% ethanol blend; provide for. Amends sec. 3 of 1984 PA 44 (MCL 290.643).","Transportation; other; requirement for gasoline to contain 2% ethanol blend; provide for. Amends sec. 3 of 1984 PA 44 (MCL 290.643).",847,"Senate Transportation",2009-04-29,"Referred To Committee On Transportation",https://legiscan.com/MI/bill/SB0485/2009,http://legislature.mi.gov/doc.aspx?2009-SB-0485
89309,36,SB0486,1,Introduced,2009-04-29,"Civil rights; employment discrimination; equal compensation for comparable work; require. Amends secs. 102, 103 & 202 of 1976 PA 453 (MCL 37.2102 et seq.).","Civil rights; employment discrimination; equal compensation for comparable work; require. Amends secs. 102, 103 & 202 of 1976 PA 453 (MCL 37.2102 et seq.).",832,"Senate Commerce & Tourism",2009-04-29,"Referred To Committee On Commerce And Tourism",https://legiscan.com/MI/bill/SB0486/2009,http://legislature.mi.gov/doc.aspx?2009-SB-0486
89310,36,SB0487,1,Introduced,2009-04-29,"Crimes; other; provision regarding wage discrimination based on sex; modify. Amends sec. 556 of 1931 PA 328 (MCL 750.556).","Crimes; other; provision regarding wage discrimination based on sex; modify. Amends sec. 556 of 1931 PA 328 (MCL 750.556).",832,"Senate Commerce & Tourism",2009-04-29,"Referred To Committee On Commerce And Tourism",https://legiscan.com/MI/bill/SB0487/2009,http://legislature.mi.gov/doc.aspx?2009-SB-0487
89311,36,SB0488,1,Introduced,2009-04-29,"Labor; fair employment practices; commission on pay equity; establish, and specify duties. Amends 1976 PA 453 (MCL 37.2101 - 37.2804) by adding sec. 202b.","Labor; fair employment practices; commission on pay equity; establish, and specify duties. Amends 1976 PA 453 (MCL 37.2101 - 37.2804) by adding sec. 202b.",832,"Senate Commerce & Tourism",2009-04-29,"Referred To Committee On Commerce And Tourism",https://legiscan.com/MI/bill/SB0488/2009,http://legislature.mi.gov/doc.aspx?2009-SB-0488
89312,36,SB0489,1,Introduced,2009-04-29,"Crimes; other; penalties for wage discrimination based on gender; increase under certain circumstances. Amends sec. 556 of 1931 PA 328 (MCL 750.556).","Crimes; other; penalties for wage discrimination based on gender; increase under certain circumstances. Amends sec. 556 of 1931 PA 328 (MCL 750.556).",832,"Senate Commerce & Tourism",2009-04-29,"Referred To Committee On Commerce And Tourism",https://legiscan.com/MI/bill/SB0489/2009,http://legislature.mi.gov/doc.aspx?2009-SB-0489
89313,36,SB0490,4,Passed,2009-07-15,"Highways; bridges; self-insured program for Mackinac bridge authority; create. Amends title of 1950 (Ex Sess) PA 21 (MCL 254.301 - 254.302) & adds sec. 1a.","Highways; bridges; self-insured program for Mackinac bridge authority; create. Amends title of 1950 (Ex Sess) PA 21 (MCL 254.301 - 254.302) & adds sec. 1a.",0,,2009-07-15,"Assigned Pa 0071'09 With Immediate Effect",https://legiscan.com/MI/bill/SB0490/2009,http://legislature.mi.gov/doc.aspx?2009-SB-0490
89314,36,SB0491,1,Introduced,2009-04-29,"Taxation; tobacco; Michigan tobacco products tax act; modify. Amends secs. 7 & 12 of 1993 PA 327 (MCL 205.427 & 205.432).","Taxation; tobacco; Michigan tobacco products tax act; modify. Amends secs. 7 & 12 of 1993 PA 327 (MCL 205.427 & 205.432).",837,"Senate Finance",2009-04-29,"Referred To Committee On Finance",https://legiscan.com/MI/bill/SB0491/2009,http://legislature.mi.gov/doc.aspx?2009-SB-0491
89315,36,SB0492,2,Engrossed,2010-03-10,"Economic development; brownfield redevelopment authority; definition of eligible activities; revise. Amends secs. 2 & 13 of 1996 PA 381 (MCL 125.2652 & 125.2663).","Economic development; brownfield redevelopment authority; definition of eligible activities; revise. Amends secs. 2 & 13 of 1996 PA 381 (MCL 125.2652 & 125.2663).",817,"House Commerce",2010-03-10,"Referred To Committee On Commerce",https://legiscan.com/MI/bill/SB0492/2009,http://legislature.mi.gov/doc.aspx?2009-SB-0492
89316,36,SB0493,4,Passed,2009-12-17,"Michigan business tax; credit; credit for certain taxpayers for creating an anchor zone of certain businesses; revise. Amends sec. 431c of 2007 PA 36 (MCL 208.1431c). TIE BAR WITH: HB 4674'09, SB 0358'09, SB 0428'09","Michigan business tax; credit; credit for certain taxpayers for creating an anchor zone of certain businesses; revise. Amends sec. 431c of 2007 PA 36 (MCL 208.1431c). TIE BAR WITH: HB 4674'09, SB 0358'09, SB 0428'09",0,,2009-12-17,"Assigned Pa 0160'09 With Immediate Effect",https://legiscan.com/MI/bill/SB0493/2009,http://legislature.mi.gov/doc.aspx?2009-SB-0493
89317,36,SB0494,4,Passed,2009-10-06,"Vehicles; other; sunset for deposit of funds into transportation administration collection fund; revise. Amends secs. 208b, 217a, 232, 801, 802, 803b, 803r, 804, 806, 809, 810b, 811e & 811h of 1949 PA 300 (MCL 257.208b et seq.) & repeals enacting section 2 of 2003 PA 152.","Vehicles; other; sunset for deposit of funds into transportation administration collection fund; revise. Amends secs. 208b, 217a, 232, 801, 802, 803b, 803r, 804, 806, 809, 810b, 811e & 811h of 1949 PA 300 (MCL 257.208b et seq.) & repeals enacting section 2 of 2003 PA 152.",0,,2009-10-06,"Assigned Pa 0099'09 With Immediate Effect",https://legiscan.com/MI/bill/SB0494/2009,http://legislature.mi.gov/doc.aspx?2009-SB-0494
89318,36,SB0495,4,Passed,2009-10-06,"Vehicles; other; sunset for deposits into transportation administration collection fund; revise. Amends secs. 80130, 80315, 81114 & 82156 of 1994 PA 451 (MCL 324.80130 et seq.). TIE BAR WITH: SB 0494'09","Vehicles; other; sunset for deposits into transportation administration collection fund; revise. Amends secs. 80130, 80315, 81114 & 82156 of 1994 PA 451 (MCL 324.80130 et seq.). TIE BAR WITH: SB 0494'09",0,,2009-10-06,"Assigned Pa 0100'09 With Immediate Effect",https://legiscan.com/MI/bill/SB0495/2009,http://legislature.mi.gov/doc.aspx?2009-SB-0495
89319,36,SB0496,1,Introduced,2009-04-30,"Recreation; outdoor activities; horseback riding; provide for a network of trailways. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding secs. 72121, 72122 & 72123.","Recreation; outdoor activities; horseback riding; provide for a network of trailways. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding secs. 72121, 72122 & 72123.",844,"Senate Natural Resources & Environmental Affairs",2009-04-30,"Referred To Committee On Natural Resources And Environmental Affairs",https://legiscan.com/MI/bill/SB0496/2009,http://legislature.mi.gov/doc.aspx?2009-SB-0496
89320,36,SB0497,1,Introduced,2009-04-30,"Crimes; other; bias-motivated crime; prohibit and provide penalties. Amends sec. 147b of 1931 PA 328 (MCL 750.147b) & adds sec. 377d.","Crimes; other; bias-motivated crime; prohibit and provide penalties. Amends sec. 147b of 1931 PA 328 (MCL 750.147b) & adds sec. 377d.",842,"Senate Judiciary",2009-04-30,"Referred To Committee On Judiciary",https://legiscan.com/MI/bill/SB0497/2009,http://legislature.mi.gov/doc.aspx?2009-SB-0497
89321,36,SB0498,1,Introduced,2009-04-30,"Civil rights; general discrimination; sentencing guidelines for bias-motivated crimes; enact. Amends secs. 16g & 21, ch. XVII of 1927 PA 175 (MCL 777.16g & 777.21). TIE BAR WITH: SB 0497'09","Civil rights; general discrimination; sentencing guidelines for bias-motivated crimes; enact. Amends secs. 16g & 21, ch. XVII of 1927 PA 175 (MCL 777.16g & 777.21). TIE BAR WITH: SB 0497'09",842,"Senate Judiciary",2009-04-30,"Referred To Committee On Judiciary",https://legiscan.com/MI/bill/SB0498/2009,http://legislature.mi.gov/doc.aspx?2009-SB-0498
89322,36,SB0499,1,Introduced,2009-04-30,"Health; occupations; employee accommodation act; create. Creates new act.","Health; occupations; employee accommodation act; create. Creates new act.",839,"Senate Health Policy",2009-04-30,"Referred To Committee On Health Policy",https://legiscan.com/MI/bill/SB0499/2009,http://legislature.mi.gov/doc.aspx?2009-SB-0499
89323,36,SB0500,4,Passed,2010-07-21,"Economic development; plant rehabilitation; definition of speculative building to include certain existing facilities and revoked certificates; modify. Amends secs. 3 & 15 of 1974 PA 198 (MCL 207.553 & 207.565).","Economic development; plant rehabilitation; definition of speculative building to include certain existing facilities and revoked certificates; modify. Amends secs. 3 & 15 of 1974 PA 198 (MCL 207.553 & 207.565).",0,,2010-07-21,"Assigned Pa 0122'10 With Immediate Effect",https://legiscan.com/MI/bill/SB0500/2009,http://legislature.mi.gov/doc.aspx?2009-SB-0500
89324,36,SB0501,2,Engrossed,2009-11-05,"Economic development; plant rehabilitation; definition of facility to include certain existing facilities; modify. Amends secs. 11, 14, 15, 16 & 16a of 1974 PA 198 (MCL 207.561 et seq.).","Economic development; plant rehabilitation; definition of facility to include certain existing facilities; modify. Amends secs. 11, 14, 15, 16 & 16a of 1974 PA 198 (MCL 207.561 et seq.).",817,"House Commerce",2009-11-05,"Referred To Committee On Commerce",https://legiscan.com/MI/bill/SB0501/2009,http://legislature.mi.gov/doc.aspx?2009-SB-0501
89325,36,SB0502,2,Engrossed,2009-05-07,"State financing and management; purchasing; state contract preference for Michigan businesses; establish. Amends sec. 261 of 1984 PA 431 (MCL 18.1261).","State financing and management; purchasing; state contract preference for Michigan businesses; establish. Amends sec. 261 of 1984 PA 431 (MCL 18.1261).",817,"House Commerce",2009-05-07,"Referred To Committee On Commerce",https://legiscan.com/MI/bill/SB0502/2009,http://legislature.mi.gov/doc.aspx?2009-SB-0502
89326,36,SB0503,2,Engrossed,2009-09-02,"History and arts; other; department of history, arts, and libraries; abolish, and transfer responsibilities to department of state. Amends title & secs. 1, 2, 5, 9 & 11 of 2001 PA 63 (MCL 399.701 et seq.) & repeals secs. 3, 4, 6 & 7 of 2001 PA 63 (MCL 399.703 et seq.).","History and arts; other; department of history, arts, and libraries; abolish, and transfer responsibilities to department of state. Amends title & secs. 1, 2, 5, 9 & 11 of 2001 PA 63 (MCL 399.701 et seq.) & repeals secs. 3, 4, 6 & 7 of 2001 PA 63 (MCL 399.703 et seq.).",821,"House Judiciary",2009-09-02,"Referred To Committee On Judiciary",https://legiscan.com/MI/bill/SB0503/2009,http://legislature.mi.gov/doc.aspx?2009-SB-0503
89327,36,SB0504,2,Engrossed,2009-09-02,"Records; public; department of history, arts, and libraries; abolish, and transfer responsibilities to department of state. Amends sec. 13 of 1976 PA 442 (MCL 15.243). TIE BAR WITH: SB 0503'09","Records; public; department of history, arts, and libraries; abolish, and transfer responsibilities to department of state. Amends sec. 13 of 1976 PA 442 (MCL 15.243). TIE BAR WITH: SB 0503'09",821,"House Judiciary",2009-09-02,"Referred To Committee On Judiciary",https://legiscan.com/MI/bill/SB0504/2009,http://legislature.mi.gov/doc.aspx?2009-SB-0504
89328,36,SB0505,2,Engrossed,2009-09-02,"History and arts; other; department of history, arts, and libraries; abolish, and transfer responsibilities to department of state. Amends secs. 284, 287, 288, 289 & 292 of 1984 PA 431 (MCL 18.1284 et seq.). TIE BAR WITH: SB 0503'09","History and arts; other; department of history, arts, and libraries; abolish, and transfer responsibilities to department of state. Amends secs. 284, 287, 288, 289 & 292 of 1984 PA 431 (MCL 18.1284 et seq.). TIE BAR WITH: SB 0503'09",821,"House Judiciary",2009-09-02,"Referred To Committee On Judiciary",https://legiscan.com/MI/bill/SB0505/2009,http://legislature.mi.gov/doc.aspx?2009-SB-0505
89329,36,SB0506,2,Engrossed,2009-09-02,"Records; other; department of history, arts, and libraries; abolish, and transfer responsibilities to department of state. Amends sec. 1 of 1992 PA 116 (MCL 24.401). TIE BAR WITH: SB 0503'09","Records; other; department of history, arts, and libraries; abolish, and transfer responsibilities to department of state. Amends sec. 1 of 1992 PA 116 (MCL 24.401). TIE BAR WITH: SB 0503'09",821,"House Judiciary",2009-09-02,"Referred To Committee On Judiciary",https://legiscan.com/MI/bill/SB0506/2009,http://legislature.mi.gov/doc.aspx?2009-SB-0506
89330,36,SB0507,2,Engrossed,2009-09-02,"Townships; other; department of history, arts, and libraries; abolish, and transfer responsibilities to department of state. Amends sec. 13a of 1947 PA 359 (MCL 42.13a). TIE BAR WITH: SB 0503'09","Townships; other; department of history, arts, and libraries; abolish, and transfer responsibilities to department of state. Amends sec. 13a of 1947 PA 359 (MCL 42.13a). TIE BAR WITH: SB 0503'09",821,"House Judiciary",2009-09-02,"Referred To Committee On Judiciary",https://legiscan.com/MI/bill/SB0507/2009,http://legislature.mi.gov/doc.aspx?2009-SB-0507
