bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
681723,1135,HB4001,4,Passed,2016-12-31,"Labor; hours and wages; prevailing wage; eliminate. Repeals 1965 PA 166 (MCL 408.551 - 408.558).","Labor; hours and wages; prevailing wage; eliminate. Repeals 1965 PA 166 (MCL 408.551 - 408.558).",0,,2016-12-31,"Reported With Recommendation Without Amendment",https://legiscan.com/MI/bill/HB4001/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4001
880228,1135,SB1006,1,Introduced,2016-05-31,"School aid; supplemental; allocation to certain school districts to pay down debt; provide for. Amends sec. 11 of 1979 PA 94 (MCL 388.1611) & adds sec. 22m.","School aid; supplemental; allocation to certain school districts to pay down debt; provide for. Amends sec. 11 of 1979 PA 94 (MCL 388.1611) & adds sec. 22m.",829,"Senate Appropriations",2016-05-31,"Referred To Committee On Appropriations",https://legiscan.com/MI/bill/SB1006/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1006
880202,1135,SB1007,4,Passed,2016-10-18,"Insurance; health insurers; autism coverage fund reimbursement formula; modify. Amends sec. 7 of 2012 PA 101 (MCL 550.1837).","Insurance; health insurers; autism coverage fund reimbursement formula; modify. Amends sec. 7 of 2012 PA 101 (MCL 550.1837).",0,,2016-10-18,"Assigned Pa 0310'16 With Immediate Effect",https://legiscan.com/MI/bill/SB1007/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1007
880232,1135,SB1008,4,Passed,2016-12-30,"Employment security; funds; employment security contingency fund; transfer certain funds to general fund. Amends sec. 10 of 1936 (Ex Sess) PA 1 (MCL 421.10).","Employment security; funds; employment security contingency fund; transfer certain funds to general fund. Amends sec. 10 of 1936 (Ex Sess) PA 1 (MCL 421.10).",0,,2016-12-30,"Assigned Pa 0517'16 With Immediate Effect",https://legiscan.com/MI/bill/SB1008/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1008
880381,1135,SB1009,4,Passed,2016-12-30,"Property tax; delinquent taxes; sunset on formation of tax foreclosure avoidance agreements; extend. Amends sec. 78q of 1893 PA 206 (MCL 211.78q).","Property tax; delinquent taxes; sunset on formation of tax foreclosure avoidance agreements; extend. Amends sec. 78q of 1893 PA 206 (MCL 211.78q).",0,,2016-12-30,"Assigned Pa 0518'16",https://legiscan.com/MI/bill/SB1009/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1009
880377,1135,SB1010,1,Introduced,2016-06-01,"Probate; trusts; duties of a trustee with respect to irrevocable life insurance trusts; exempt from prudent investor rule under certain conditions. Amends 1998 PA 386 (MCL 700.1101 - 700.8206) by adding sec. 1511a.","Probate; trusts; duties of a trustee with respect to irrevocable life insurance trusts; exempt from prudent investor rule under certain conditions. Amends 1998 PA 386 (MCL 700.1101 - 700.8206) by adding sec. 1511a.",842,"Senate Judiciary",2016-06-01,"Referred To Committee On Judiciary",https://legiscan.com/MI/bill/SB1010/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1010
880390,1135,SB1011,2,Engrossed,2016-12-08,"Occupations; licensing fees; certain occupations related to residential construction; revise fees and distribution of fee proceeds. Amends sec. 39 of 1979 PA 152 (MCL 338.2239). TIE BAR WITH: SB 1012'16","Occupations; licensing fees; certain occupations related to residential construction; revise fees and distribution of fee proceeds. Amends sec. 39 of 1979 PA 152 (MCL 338.2239). TIE BAR WITH: SB 1012'16",895,"House Regulatory Reform",2016-12-08,"Referred To Committee On Regulatory Reform",https://legiscan.com/MI/bill/SB1011/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1011
880384,1135,SB1012,2,Engrossed,2016-12-08,"Occupations; construction; persons engaged in certain occupations related to residential building and contracting; revise exemptions from and requirements for licensure. Amends secs. 2403 & 2404b of 1980 PA 299 (MCL 339.2403 & 339.2404b). TIE BAR WITH: SB 1011'16","Occupations; construction; persons engaged in certain occupations related to residential building and contracting; revise exemptions from and requirements for licensure. Amends secs. 2403 & 2404b of 1980 PA 299 (MCL 339.2403 & 339.2404b). TIE BAR WITH: SB 1011'16",895,"House Regulatory Reform",2016-12-08,"Referred To Committee On Regulatory Reform",https://legiscan.com/MI/bill/SB1012/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1012
881028,1135,SB1013,1,Introduced,2016-06-07,"Health occupations; health care professionals; licensing and regulation of dental therapists; provide for. Amends secs. 16221, 16226, 16323, 16601, 16605, 16621 & 16626 of 1978 PA 368 (MCL 333.16221 et seq.) & adds secs. 16651, 16652, 16653, 16654, 16655, 16656, 16657, 16658, 16659 & 16660.","Health occupations; health care professionals; licensing and regulation of dental therapists; provide for. Amends secs. 16221, 16226, 16323, 16601, 16605, 16621 & 16626 of 1978 PA 368 (MCL 333.16221 et seq.) & adds secs. 16651, 16652, 16653, 16654, 16655, 16656, 16657, 16658, 16659 & 16660.",839,"Senate Health Policy",2016-06-07,"Referred To Committee On Health Policy",https://legiscan.com/MI/bill/SB1013/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1013
881053,1135,SB1014,2,Engrossed,2016-09-08,"Administrative procedure; rules; rules promulgated under medical marihuana facilities licensing act; exempt from administrative procedures act. Amends sec. 7 of 1969 PA 306 (MCL 24.207). TIE BAR WITH: HB 4209'15","Administrative procedure; rules; rules promulgated under medical marihuana facilities licensing act; exempt from administrative procedures act. Amends sec. 7 of 1969 PA 306 (MCL 24.207). TIE BAR WITH: HB 4209'15",821,"House Judiciary",2016-09-08,"Referred To Committee On Judiciary",https://legiscan.com/MI/bill/SB1014/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1014
881042,1135,SB1015,4,Passed,2016-12-30,"Health occupations; health care professionals; licensure program for practice of applied behavioral analysis (ABA); establish. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 16343a & pt. 182A.","Health occupations; health care professionals; licensure program for practice of applied behavioral analysis (ABA); establish. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 16343a & pt. 182A.",0,,2016-12-30,"Assigned Pa 0403'16 12/30/16 Addenda",https://legiscan.com/MI/bill/SB1015/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1015
881041,1135,SB1016,4,Passed,2016-12-30,"Health occupations; health care professionals; Michigan board of behavioral analysts; create. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 18255 to pt. 182A.","Health occupations; health care professionals; Michigan board of behavioral analysts; create. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 18255 to pt. 182A.",0,,2016-12-30,"Assigned Pa 0404'16 12/30/16 Addenda",https://legiscan.com/MI/bill/SB1016/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1016
881057,1135,SB1017,1,Introduced,2016-06-07,"Crimes; assaultive; assault of an individual with a developmental disability; increase penalties. Amends 1931 PA 328 (MCL 750.1 - 750.568) by adding sec. 81f.","Crimes; assaultive; assault of an individual with a developmental disability; increase penalties. Amends 1931 PA 328 (MCL 750.1 - 750.568) by adding sec. 81f.",0,,2016-08-03,"Referred To Committee Of The Whole With Substitute S-1",https://legiscan.com/MI/bill/SB1017/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1017
881068,1135,SB1018,1,Introduced,2016-06-07,"Criminal procedure; sentencing guidelines; sentencing guidelines for crime of assaulting a developmentally disabled individual; provide for. Amends sec. 16d, ch. XVII of 1927 PA 175 (MCL 777.16d). TIE BAR WITH: SB 1017'16","Criminal procedure; sentencing guidelines; sentencing guidelines for crime of assaulting a developmentally disabled individual; provide for. Amends sec. 16d, ch. XVII of 1927 PA 175 (MCL 777.16d). TIE BAR WITH: SB 1017'16",0,,2016-08-03,"Referred To Committee Of The Whole With Substitute S-1",https://legiscan.com/MI/bill/SB1018/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1018
881031,1135,SB1019,2,Engrossed,2016-09-08,"Health occupations; nurses; scope of practice of certified nurse anesthetists; modify. Amends secs. 17210 & 17708 of 1978 PA 368 (MCL 333.17210 & 333.17708).","Health occupations; nurses; scope of practice of certified nurse anesthetists; modify. Amends secs. 17210 & 17708 of 1978 PA 368 (MCL 333.17210 & 333.17708).",892,"House Health Policy",2016-09-08,"Referred To Committee On Health Policy",https://legiscan.com/MI/bill/SB1019/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1019
881208,1135,SB1020,1,Introduced,2016-06-08,"Civil procedure; civil actions; false claims act; enact. Creates new act.","Civil procedure; civil actions; false claims act; enact. Creates new act.",842,"Senate Judiciary",2016-06-08,"Referred To Committee On Judiciary",https://legiscan.com/MI/bill/SB1020/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1020
881225,1135,SB1021,4,Passed,2016-12-30,"Children; services; children's advocacy centers to have access to confidential records; allow under certain circumstances. Amends secs. 2, 7 & 8 of 1975 PA 238 (MCL 722.622 et seq.).","Children; services; children's advocacy centers to have access to confidential records; allow under certain circumstances. Amends secs. 2, 7 & 8 of 1975 PA 238 (MCL 722.622 et seq.).",0,,2016-12-30,"Assigned Pa 0491'16 12/30/16 Addenda",https://legiscan.com/MI/bill/SB1021/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1021
881230,1135,SB1022,2,Engrossed,2016-09-21,"Law enforcement; other; establish process and liability exemption for certain information disclosed by former employing law enforcement agency to a law enforcement agency seeking to hire a law enforcement officer; provide for. Amends 1965 PA 203 (MCL 28.601 - 28.616) by adding secs. 9e & 9f.","Law enforcement; other; establish process and liability exemption for certain information disclosed by former employing law enforcement agency to a law enforcement agency seeking to hire a law enforcement officer; provide for. Amends 1965 PA 203 (MCL 28.601 - 28.616) by adding secs. 9e & 9f.",821,"House Judiciary",2016-09-21,"Referred To Committee On Judiciary",https://legiscan.com/MI/bill/SB1022/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1022
881215,1135,SB1023,1,Introduced,2016-06-08,"Human services; fraud; Medicaid false claim act; modify to comply with federal law. Amends secs. 2, 7, 10a, 10c & 12 of 1977 PA 72 (MCL 400.602 et seq.).","Human services; fraud; Medicaid false claim act; modify to comply with federal law. Amends secs. 2, 7, 10a, 10c & 12 of 1977 PA 72 (MCL 400.602 et seq.).",839,"Senate Health Policy",2016-06-08,"Referred To Committee On Health Policy",https://legiscan.com/MI/bill/SB1023/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1023
881217,1135,SB1024,1,Introduced,2016-06-08,"Health; pharmaceuticals; access to the Michigan automated prescription system (MAPS) for certain health care payment and benefit providers; remove sunset and revise the commission with which the department consults when promulgating certain rules. Amends sec. 7333a of 1978 PA 368 (MCL 333.7333a).","Health; pharmaceuticals; access to the Michigan automated prescription system (MAPS) for certain health care payment and benefit providers; remove sunset and revise the commission with which the department consults when promulgating certain rules. Amends sec. 7333a of 1978 PA 368 (MCL 333.7333a).",839,"Senate Health Policy",2016-06-08,"Referred To Committee On Health Policy",https://legiscan.com/MI/bill/SB1024/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1024
881229,1135,SB1025,4,Passed,2016-12-30,"Occupations; alarm systems; definition of fire alarm service technician in the electrical administrative act; modify. Amends sec. 1a of 1956 PA 217 (MCL 338.881a).","Occupations; alarm systems; definition of fire alarm service technician in the electrical administrative act; modify. Amends sec. 1a of 1956 PA 217 (MCL 338.881a).",0,,2016-12-30,"Assigned Pa 0406'16 With Immediate Effect 12/30/16 Addenda",https://legiscan.com/MI/bill/SB1025/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1025
881209,1135,SB1026,2,Engrossed,2016-10-19,"Economic development; tax increment financing; tax increment finance authorities into a single act; provide for. Creates new act & repeals (See bill).","Economic development; tax increment financing; tax increment finance authorities into a single act; provide for. Creates new act & repeals (See bill).",2830,"House Local Government",2016-10-19,"Referred To Committee On Local Government",https://legiscan.com/MI/bill/SB1026/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1026
881372,1135,SB1027,1,Introduced,2016-06-09,"Criminal procedure; sex offender registration; sex offender working at or volunteering for an organization that works with individuals less than 18 years of age or sexual assault victims; prohibit. Amends sec. 34 of 1994 PA 295 (MCL 28.734).","Criminal procedure; sex offender registration; sex offender working at or volunteering for an organization that works with individuals less than 18 years of age or sexual assault victims; prohibit. Amends sec. 34 of 1994 PA 295 (MCL 28.734).",0,,2016-08-03,"Referred To Committee Of The Whole With Substitute S-2",https://legiscan.com/MI/bill/SB1027/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1027
881353,1135,SB1028,1,Introduced,2016-06-09,"Corrections; prisoners; reentry services and housing for individuals released from prison without parole due to the prisoner's conviction or sentence being overturned; provide for. Amends sec. 83 of 1953 PA 232 (MCL 791.283).","Corrections; prisoners; reentry services and housing for individuals released from prison without parole due to the prisoner's conviction or sentence being overturned; provide for. Amends sec. 83 of 1953 PA 232 (MCL 791.283).",0,,2016-09-08,"Referred To Committee Of The Whole",https://legiscan.com/MI/bill/SB1028/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1028
881364,1135,SB1029,1,Introduced,2016-06-09,"Crimes; vehicle offenses; penalties for moving violation causing physical injury or death to a vulnerable roadway user; enhance. Amends sec. 601c of 1949 PA 300 (MCL 257.601c).","Crimes; vehicle offenses; penalties for moving violation causing physical injury or death to a vulnerable roadway user; enhance. Amends sec. 601c of 1949 PA 300 (MCL 257.601c).",0,,2016-10-18,"Referred To Committee Of The Whole",https://legiscan.com/MI/bill/SB1029/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1029
881370,1135,SB1030,1,Introduced,2016-06-09,"Criminal procedure; sentencing guidelines; sentencing guidelines for crime of committing a moving violation causing death of vulnerable roadway user; provide for. Amends sec. 12e, ch. XVII of 1927 PA 175 (MCL 777.12e). TIE BAR WITH: SB 1029'16","Criminal procedure; sentencing guidelines; sentencing guidelines for crime of committing a moving violation causing death of vulnerable roadway user; provide for. Amends sec. 12e, ch. XVII of 1927 PA 175 (MCL 777.12e). TIE BAR WITH: SB 1029'16",0,,2016-10-18,"Referred To Committee Of The Whole",https://legiscan.com/MI/bill/SB1030/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1030
885109,1135,SB1031,1,Introduced,2016-09-06,"Agriculture; other; urban agriculture act; create. Creates new act.","Agriculture; other; urban agriculture act; create. Creates new act.",897,"Senate Agriculture And Bioeconomy",2016-09-06,"Referred To Committee On Agriculture",https://legiscan.com/MI/bill/SB1031/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1031
885110,1135,SB1032,1,Introduced,2016-09-06,"Land use; zoning and growth management; zoning ordinance to regulate the raising of livestock in urban and suburban areas; provide for under certain circumstances. Amends 2006 PA 110 (MCL 125.3101 - 125.3702) by adding sec. 205b. TIE BAR WITH: SB 1031'16","Land use; zoning and growth management; zoning ordinance to regulate the raising of livestock in urban and suburban areas; provide for under certain circumstances. Amends 2006 PA 110 (MCL 125.3101 - 125.3702) by adding sec. 205b. TIE BAR WITH: SB 1031'16",0,,2016-09-07,"Reassigned To Committee On Agriculture",https://legiscan.com/MI/bill/SB1032/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1032
885118,1135,SB1033,1,Introduced,2016-09-06,"Housing; homeless; homeless bill of rights; provide for. Creates new act.","Housing; homeless; homeless bill of rights; provide for. Creates new act.",3189,"Senate Local Government",2016-09-06,"Referred To Committee On Local Government",https://legiscan.com/MI/bill/SB1033/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1033
